Study Accession,Sample Accession or Sample ID,GMWI,Inverse Simpson,Richness,Shannon,Evenness
PRJEB11532,SAMEA3664840,-0.11974073497793117,15.76118808616063,69.0,3.164127050992954,0.5506465654054814
PRJEB11532,SAMEA3664841,1.9799750690808562,11.00907055598728,68.0,3.045269341383057,0.5299620010647059
PRJEB11532,SAMEA3664842,1.6299487726259554,11.382948617337709,65.0,2.937776268619441,0.5112552012528615
PRJEB11532,SAMEA3664843,3.249566509713118,11.318072790447596,79.0,3.068589953865435,0.5340204396038738
PRJEB11532,SAMEA3664844,2.0678389775285755,9.925757632544936,58.0,2.850445299199056,0.49605717108849906
PRJEB11532,SAMEA3664845,0.8559952885745408,16.96940573729615,81.0,3.2236801452705306,0.5610104687174313
PRJEB11532,SAMEA3664846,3.0469209269973256,29.032889019038425,84.0,3.6818364975062137,0.6407424825435236
PRJEB11532,SAMEA3664847,2.834690325858321,14.1136872812807,77.0,3.2166815910795465,0.55979252463176
PRJEB11532,SAMEA3664848,0.7455841545030732,12.967645504133296,77.0,3.143046351150693,0.5469779342862467
PRJEB11532,SAMEA3664849,3.8098403301711885,18.683214891353053,61.0,3.2840317564177908,0.5715133362885982
PRJEB11532,SAMEA3664850,2.4798496735331974,12.991254147412475,68.0,3.1255211564923244,0.5439280604691809
PRJEB11532,SAMEA3664851,2.6742393232981625,10.231616224869681,65.0,2.908503486183991,0.5061609187388633
PRJEB11532,SAMEA3664852,1.2008084634448615,19.84316541595629,82.0,3.3158381250597837,0.5770485336332302
PRJEB11532,SAMEA3664853,2.6273719835078166,8.328574203007886,73.0,2.7578769973187898,0.4799476986576148
PRJEB11532,SAMEA3664854,1.8541953036444538,10.627405571697004,81.0,2.8697728661219486,0.4994207080679625
PRJEB11532,SAMEA3664855,1.6895852765182098,13.521431103970212,69.0,3.050782610469277,0.5309214640184866
PRJEB11532,SAMEA3664856,4.043529158072002,14.895129280035011,74.0,3.238932419087951,0.5636647907648191
PRJEB11532,SAMEA3664857,1.4916187433555719,9.16202595729156,62.0,2.785126454942738,0.48468986608893855
PRJEB11532,SAMEA3664858,1.1590568868593523,10.553344996401128,60.0,2.8024456348616833,0.4877038875818536
PRJEB11532,SAMEA3664859,2.311557609134373,12.93190284838225,91.0,3.11546170675837,0.5421774349865117
PRJEB11532,SAMEA3664860,2.917678693800298,17.53935022853438,83.0,3.2665951416314885,0.5684788778456724
PRJEB11532,SAMEA3664861,2.223578641858405,8.557996823240646,79.0,2.9342353119712863,0.5106389758026401
PRJEB11532,SAMEA3664862,3.1522396604755145,17.446706716992615,70.0,3.2118624132181686,0.558953852955598
PRJEB11532,SAMEA3664863,1.6653046248049679,10.808894897893916,79.0,3.0671450502208777,0.5337689859749913
PRJEB11532,SAMEA3664864,2.199214406290172,13.861650222453433,81.0,3.2359654984975252,0.563148463636793
PRJEB11532,SAMEA3664866,1.7990001269191884,17.885476184471376,64.0,3.3143214916726715,0.5767845970238167
PRJEB11532,SAMEA3664867,2.4659481955756526,10.193770579451712,62.0,2.892186973059457,0.5033213892994248
PRJEB11532,SAMEA3664868,1.7961037165942668,17.295345947887725,90.0,3.257561864411913,0.5669068350688965
PRJEB11532,SAMEA3664869,1.7337527317732349,18.768713483749686,79.0,3.391068828817234,0.5901407792888138
PRJEB11532,SAMEA3664870,-0.5077173817144232,15.232933055263375,92.0,3.239067558533715,0.5636883088064342
PRJEB11532,SAMEA3664871,3.1190948567819015,12.50713669121445,72.0,2.9963321360067945,0.5214455592067454
PRJEB11532,SAMEA3664872,1.470222603119343,9.07953299348943,63.0,2.7627126875539503,0.48078924394844635
PRJEB11532,SAMEA3664873,0.529537640590725,9.28641360840421,91.0,3.011076656322448,0.5240115179497162
PRJEB11532,SAMEA3664874,2.379305691374241,13.07146944931274,81.0,3.2785484969337944,0.5705590958445738
PRJEB11532,SAMEA3664875,2.0689444172141744,21.202200053273643,82.0,3.4436911841697255,0.5992985402672495
PRJEB11532,SAMEA3664876,-0.14854217170875766,18.153129879042403,80.0,3.251149205257545,0.5657908530992848
PRJEB11532,SAMEA3664877,0.9756267411104593,9.409777080426348,81.0,2.938649098950323,0.5114070981318858
PRJEB11532,SAMEA3664878,0.758494302455297,12.876565081513107,94.0,3.2143297482508393,0.559383238229814
PRJEB11532,SAMEA3664879,1.514705476084612,11.466188788882654,68.0,3.0345238761266238,0.5280919897023992
PRJEB11532,SAMEA3664880,-0.6056879691883511,19.693453115190113,93.0,3.4480042456267963,0.6000491335397206
PRJEB11532,SAMEA3664881,4.269537453954524,14.274229686448981,69.0,3.098695996940711,0.5392597327644149
PRJEB11532,SAMEA3664882,3.099072955188125,20.514077271918495,73.0,3.356771014979712,0.5841720008275881
PRJEB11532,SAMEA3664883,1.847674114951248,8.555705402429236,66.0,2.805117242604303,0.4881688220183904
PRJEB11532,SAMEA3664885,0.6649214181595048,7.676206255993101,89.0,2.935471319167615,0.5108540756094766
PRJEB11532,SAMEA3664886,-1.453778836646258,10.362847695236804,76.0,2.831238697426859,0.4927146854270424
PRJEB11532,SAMEA3664887,-0.7513122930360286,16.79158101280719,104.0,3.2570652989283335,0.5668204187924242
PRJEB11532,SAMEA3664888,2.055708588504637,16.62976804165385,86.0,3.2273401065256637,0.5616474042962425
PRJEB11532,SAMEA3664889,3.4618223116631954,5.035105490837476,77.0,2.652980642689534,0.46169280039680416
PRJEB11532,SAMEA3664890,-2.4480810954489236,15.14834295076173,91.0,3.192251401068713,0.555540988582521
PRJEB11532,SAMEA3664891,1.7454403623134662,12.430322160964486,60.0,3.058903094825599,0.5323346553183854
PRJEB11532,SAMEA3664892,1.6319400459182354,18.176428430837177,92.0,3.380175589212983,0.5882450510587045
PRJEB11532,SAMEA3664893,2.934797972261673,11.720706244623738,78.0,2.9296335564777753,0.5098381416968976
PRJEB11532,SAMEA3664894,2.744726248731919,8.833886214760204,68.0,2.897977970732581,0.5043291847917
PRJEB11532,SAMEA3664895,3.3536641443395614,10.214142741172521,54.0,2.9000376624186086,0.5046876287272396
PRJEB11532,SAMEA3664896,3.626120375531673,5.989489554164421,74.0,2.79932840739072,0.48716140285453047
PRJEB11532,SAMEA3664897,0.150887002242601,15.29901865429074,64.0,3.080446035321994,0.53608372923416
PRJEB11532,SAMEA3664898,3.5965258108998213,14.120037391484098,67.0,3.2108674831834083,0.5587807073145948
PRJEB11532,SAMEA3664899,1.0474435043467252,23.998898677116664,75.0,3.4611480811769804,0.602336528383645
PRJEB11532,SAMEA3664900,0.291596853518975,11.922553323839244,61.0,2.8122907740584666,0.4894172170396408
PRJEB11532,SAMEA3664901,2.6848819866615656,15.217026362010367,78.0,3.22283539398054,0.5608634583765194
PRJEB11532,SAMEA3664902,1.102217560255154,16.202810469701998,68.0,3.224044938748527,0.5610739529810225
PRJEB11532,SAMEA3664903,1.4094771143896092,22.720616227190327,87.0,3.4689400994654145,0.6036925574049059
PRJEB11532,SAMEA3664904,1.4716450833182395,6.9556063314064716,81.0,2.832606426984642,0.49295270860729384
PRJEB11532,SAMEA3664905,0.11763258626248291,15.618108117643185,70.0,3.0986807244638284,0.5392570749264693
PRJEB11532,SAMEA3664906,1.2180968259423788,8.552429809240579,58.0,2.7226446361753376,0.47381628283830396
PRJEB11532,SAMEA3664907,2.1623358188778066,13.884593765177303,74.0,3.1624110829514174,0.55034793899346
PRJEB11532,SAMEA3664908,0.6102735356289114,20.47701426594997,97.0,3.403016346636596,0.5922199814024861
PRJEB11532,SAMEA3664909,4.196513539361394,5.7092527010743765,56.0,2.48577337428182,0.4325940611313735
PRJEB11532,SAMEA3664910,2.0212954703201365,10.974247751580288,74.0,3.0001960432213486,0.5221179870841506
PRJEB11532,SAMEA3664911,2.695470182710812,13.597569771952525,70.0,3.1329789460101996,0.5452259243404329
PRJEB11532,SAMEA3664912,4.133246273394055,14.173629717437063,65.0,3.0379115503556084,0.5286815397264153
PRJEB11532,SAMEA3664913,3.915593764137576,14.43189185339094,81.0,3.191013756076068,0.5553256037533381
PRJEB11532,SAMEA3664914,2.647909571807041,12.68243884792379,72.0,3.0364923994200943,0.528434567788867
PRJEB11532,SAMEA3664915,2.947002808483476,7.697061302289016,66.0,2.904387765441005,0.505444668267637
PRJEB11532,SAMEA3664916,0.834708630435955,12.19892152538151,63.0,2.976261386610418,0.5179526876999705
PRJEB11532,SAMEA3664917,3.956479858620459,3.5729137797072954,59.0,2.2067177521214854,0.3840305814027523
PRJEB11532,SAMEA3664918,3.4681790180524428,10.783255249964498,75.0,2.9914781459753366,0.5206008292397563
PRJEB11532,SAMEA3664919,1.720975843918724,16.260461451064508,75.0,3.2981997192395984,0.5739789579089983
PRJEB11532,SAMEA3664920,2.2236847311923413,13.466205816451561,82.0,3.116292045534317,0.5423219371470538
PRJEB11532,SAMEA3664921,4.379462658860514,15.537557441304568,68.0,3.202326277175913,0.5572942986854054
PRJEB11532,SAMEA3664922,1.3087076854323703,11.433077368658646,70.0,3.1812845782207577,0.553632454810863
PRJEB11532,SAMEA3664923,2.000613869320365,16.56692668675473,83.0,3.323599449072052,0.5783992209923277
PRJEB11532,SAMEA3664924,1.93989724572606,12.567424061126589,77.0,3.1401656692261484,0.546476615097032
PRJEB11532,SAMEA3664925,0.935125768456166,16.047209779347693,83.0,3.293366431378999,0.5731378306985029
PRJEB11532,SAMEA3664926,-0.7929946749507271,19.609030598822912,106.0,3.438891720980487,0.5984632994951967
PRJEB11532,SAMEA3664927,-0.3051516924853136,16.83485983836804,71.0,3.1813797390944414,0.5536490154632674
PRJEB11532,SAMEA3664928,0.22704642443573508,7.392614405594554,90.0,2.868361649465681,0.4991751169168193
PRJEB11532,SAMEA3664929,1.1032250326253634,16.78430217044855,72.0,3.2215419857841643,0.5606383691909325
PRJEB11532,SAMEA3664930,2.271112512228197,16.947606668732963,77.0,3.2737594958491365,0.5697256757712039
PRJEB11532,SAMEA3664931,3.0219839903541112,19.065680836700924,66.0,3.27691186638212,0.5702742763738023
PRJEB11532,SAMEA3664932,2.816289110164782,6.19710253853593,71.0,2.7401095762482006,0.4768556706729728
PRJEB11532,SAMEA3664933,3.2840278302395594,17.633773384634733,66.0,3.309198959543424,0.5758931332242628
PRJEB11532,SAMEA3664934,1.4883714294834054,16.21691981458897,81.0,3.2040440953058904,0.5575932470645377
PRJEB11532,SAMEA3664936,3.2277949074709484,18.25546573634097,70.0,3.3118651230493823,0.5763571202114176
PRJEB11532,SAMEA3664937,-1.2294023532663056,10.30042873962893,58.0,2.8379807625493556,0.49388799324421045
PRJEB11532,SAMEA3664938,4.158375266326818,12.523366930952001,64.0,2.9820022442007863,0.5189517574160953
PRJEB11532,SAMEA3664939,-1.6072485562090622,18.229387382278805,58.0,3.246977761248514,0.5650649052219283
PRJEB11532,SAMEA3664940,1.6234351572101913,10.201305717264201,88.0,3.0588577711337006,0.5323267677288945
PRJEB11532,SAMEA3664941,-0.1298477102526019,27.030062570658256,116.0,3.650596674033054,0.6353058798969988
PRJEB11532,SAMEA3664942,1.2318278001894722,11.9647666620966,82.0,3.1281020693957036,0.5443772114681619
PRJEB11532,SAMEA3664943,0.414409972830038,15.257295701354181,108.0,3.092817058418242,0.5382366331058182
PRJEB11532,SAMEA3664945,1.4015382906293605,19.076534149620073,80.0,3.3381567497376854,0.5809325982821525
PRJEB11532,SAMEA3664946,-0.5792599844438229,5.581526229102355,87.0,2.56920262659827,0.44711308344053885
PRJEB11532,SAMEA3664947,0.24086817089214835,15.473921538609794,61.0,3.121271283724638,0.5431884637952097
PRJEB11532,SAMEA3664948,4.202652618273096,15.00869459177348,73.0,3.171633585354452,0.5519529122422684
PRJEB11532,SAMEA3664949,1.3438379982503734,15.953990290518691,72.0,3.236993251370379,0.5633273213692425
PRJEB11532,SAMEA3664950,-1.2872898199126392,6.205764926261361,74.0,2.5465413073231824,0.4431693803510981
PRJEB11532,SAMEA3664951,-0.5459051988069172,10.489231544892103,61.0,2.8710606486764747,0.4996448182345933
PRJEB11532,SAMEA3664952,-2.2086463174758966,14.253284545762389,67.0,2.958409214605351,0.5148459106833734
PRJEB11532,SAMEA3664953,0.020000655250016517,10.044932332747342,63.0,2.8264702430109963,0.4918848410484599
PRJEB11532,SAMEA3664954,1.0162506987205595,15.835796426617483,102.0,3.25818157764165,0.5670146824960041
PRJEB11532,SAMEA3664955,3.3525987202250667,2.528103006412691,59.0,1.8531083423956012,0.32249265836027735
PRJEB11532,SAMEA3664956,3.7696340245796915,1.856337194044356,55.0,1.322886536119499,0.23021924081928355
PRJEB11532,SAMEA3664957,4.034438915442723,4.074153123428145,53.0,2.014324060618255,0.35054870038957064
PRJEB11532,SAMEA3664958,3.461324804258116,12.407629254554006,68.0,3.0053673401258085,0.5230179373178934
PRJEB11532,SAMEA3664959,1.464139002611761,16.787646124078194,76.0,3.162795818244377,0.550414893690362
PRJEB11532,SAMEA3664960,1.6526977663746971,10.098951485183852,71.0,2.8446537734147204,0.49504928369010875
PRJEB11532,SAMEA3664961,1.3679720476506678,5.452003594344483,53.0,2.3389178278344107,0.4070370904539052
PRJEB11532,SAMEA3664962,2.5618579740902354,14.903943107392651,62.0,3.0815945822972033,0.5362836085174232
PRJEB11532,SAMEA3664963,3.633358093622829,14.905093928874148,69.0,3.1764220469312336,0.5527862384261849
PRJEB11532,SAMEA3664964,3.745203137783457,19.839232401359382,65.0,3.293092219617996,0.573090110186034
PRJEB11532,SAMEA3664965,4.342219032764038,14.208079390924464,73.0,3.1606881597541943,0.5500481021899061
PRJEB11532,SAMEA3664966,2.3503455156813797,12.03709244367799,65.0,2.9115904624198685,0.5066981389055569
